Entity,Code,Year,Population - Sex: male - Age: all - Variant: estimates
Turkey,TUR,1974,20563959
Turkey,TUR,1975,21039198
Turkey,TUR,1976,21460806
Turkey,TUR,1977,21848901
Turkey,TUR,1978,22237031
Turkey,TUR,1979,22621959
Turkey,TUR,1980,23041466
Turkey,TUR,1981,23486624
Turkey,TUR,1982,23977637
Turkey,TUR,1983,24531875
Turkey,TUR,1984,25086881
Turkey,TUR,1985,25635226
Turkey,TUR,1986,26172932
Turkey,TUR,1987,26698884
Turkey,TUR,1988,27225231
Turkey,TUR,1989,27752440
Turkey,TUR,1990,28265598
Turkey,TUR,1991,28756237
Turkey,TUR,1992,29239534
Turkey,TUR,1993,29737154
Turkey,TUR,1994,30247837
Turkey,TUR,1995,30733421
Turkey,TUR,1996,31184015
Turkey,TUR,1997,31622993
Turkey,TUR,1998,32052931
Turkey,TUR,1999,32472315
Turkey,TUR,2000,32880647
Turkey,TUR,2001,33280977
Turkey,TUR,2002,33672833
Turkey,TUR,2003,34053745
Turkey,TUR,2004,34423139
Turkey,TUR,2005,34780074
Turkey,TUR,2006,35125771
Turkey,TUR,2007,35465803
Turkey,TUR,2008,35875840
Turkey,TUR,2009,36348194
Turkey,TUR,2010,36810902
Turkey,TUR,2011,37248973
Turkey,TUR,2012,37726636
Turkey,TUR,2013,38318404
Turkey,TUR,2014,39125773
Turkey,TUR,2015,40105682
Turkey,TUR,2016,40913629
Turkey,TUR,2017,41617833
Turkey,TUR,2018,42272561
Turkey,TUR,2019,42726633
Turkey,TUR,2020,43068232
Turkey,TUR,2021,43334327
Turkey,TUR,2022,43491874
Turkey,TUR,2023,43577545
Ukraine,UKR,1950,16020398
Ukraine,UKR,1951,16308002
Ukraine,UKR,1952,16595276
Ukraine,UKR,1953,16881992
Ukraine,UKR,1954,17174679
Ukraine,UKR,1955,17478794
Ukraine,UKR,1956,17791172
Ukraine,UKR,1957,18111794
Ukraine,UKR,1958,18431357
Ukraine,UKR,1959,18739206
Ukraine,UKR,1960,19046223
Ukraine,UKR,1961,19349713
Ukraine,UKR,1962,19636576
Ukraine,UKR,1963,19910213
Ukraine,UKR,1964,20167669
Ukraine,UKR,1965,20397876
Ukraine,UKR,1966,20616791
Ukraine,UKR,1967,20833899
Ukraine,UKR,1968,21041419
Ukraine,UKR,1969,21225574
Ukraine,UKR,1970,21347939
Ukraine,UKR,1971,21492653
Ukraine,UKR,1972,21697660
Ukraine,UKR,1973,21880363
Ukraine,UKR,1974,22045146
Ukraine,UKR,1975,22200894
Ukraine,UKR,1976,22340441
Ukraine,UKR,1977,22460217
Ukraine,UKR,1978,22561886
Ukraine,UKR,1979,22682486
Ukraine,UKR,1980,22826785
Ukraine,UKR,1981,22966387
Ukraine,UKR,1982,23087735
Ukraine,UKR,1983,23211487
Ukraine,UKR,1984,23353092
Ukraine,UKR,1985,23492240
Ukraine,UKR,1986,23626253
Ukraine,UKR,1987,23752540
Ukraine,UKR,1988,23898566
Ukraine,UKR,1989,24039913
Ukraine,UKR,1990,24138480
Ukraine,UKR,1991,24223446
Ukraine,UKR,1992,24325731
Ukraine,UKR,1993,24362425
Ukraine,UKR,1994,24250386
Ukraine,UKR,1995,24069832
Ukraine,UKR,1996,23871172
Ukraine,UKR,1997,23670578
Ukraine,UKR,1998,23486448
Ukraine,UKR,1999,23301609
Ukraine,UKR,2000,23101421
Ukraine,UKR,2001,22881799
Ukraine,UKR,2002,22672700
Ukraine,UKR,2003,22499154
Ukraine,UKR,2004,22335730
Ukraine,UKR,2005,22137960
Ukraine,UKR,2006,21985020
Ukraine,UKR,2007,21878926
Ukraine,UKR,2008,21757438
Ukraine,UKR,2009,21665336
Ukraine,UKR,2010,21592635
Ukraine,UKR,2011,21529805
Ukraine,UKR,2012,21496222
Ukraine,UKR,2013,21470611
Ukraine,UKR,2014,21404575
Ukraine,UKR,2015,21322232
Ukraine,UKR,2016,21251061
Ukraine,UKR,2017,21173209
Ukraine,UKR,2018,21070618
Ukraine,UKR,2019,20953132
Ukraine,UKR,2020,20820755
Ukraine,UKR,2021,20644066
Ukraine,UKR,2022,19117439
Ukraine,UKR,2023,17544337
United Arab Emirates,ARE,1950,39074
United Arab Emirates,ARE,1951,42853
United Arab Emirates,ARE,1952,46784
United Arab Emirates,ARE,1953,50837
United Arab Emirates,ARE,1954,55000
United Arab Emirates,ARE,1955,59233
United Arab Emirates,ARE,1956,63563
United Arab Emirates,ARE,1957,67983
United Arab Emirates,ARE,1958,72490
United Arab Emirates,ARE,1959,77138
United Arab Emirates,ARE,1960,81918
United Arab Emirates,ARE,1961,86836
United Arab Emirates,ARE,1962,91929
United Arab Emirates,ARE,1963,97171
United Arab Emirates,ARE,1964,102539
United Arab Emirates,ARE,1965,107863
United Arab Emirates,ARE,1966,112919
United Arab Emirates,ARE,1967,117399
United Arab Emirates,ARE,1968,132896
United Arab Emirates,ARE,1969,164099
United Arab Emirates,ARE,1970,200062
United Arab Emirates,ARE,1971,236930
United Arab Emirates,ARE,1972,274638
United Arab Emirates,ARE,1973,313143
United Arab Emirates,ARE,1974,352473
United Arab Emirates,ARE,1975,392544
United Arab Emirates,ARE,1976,446083
United Arab Emirates,ARE,1977,514178
United Arab Emirates,ARE,1978,585028
United Arab Emirates,ARE,1979,658130
United Arab Emirates,ARE,1980,731705
United Arab Emirates,ARE,1981,785796
United Arab Emirates,ARE,1982,821819
United Arab Emirates,ARE,1983,859527
United Arab Emirates,ARE,1984,898516
United Arab Emirates,ARE,1985,938672
United Arab Emirates,ARE,1986,995946
United Arab Emirates,ARE,1987,1070044
United Arab Emirates,ARE,1988,1144709
United Arab Emirates,ARE,1989,1219826
United Arab Emirates,ARE,1990,1295280
United Arab Emirates,ARE,1991,1370906
United Arab Emirates,ARE,1992,1446501
United Arab Emirates,ARE,1993,1521790
United Arab Emirates,ARE,1994,1596468
United Arab Emirates,ARE,1995,1671758
United Arab Emirates,ARE,1996,1786294
United Arab Emirates,ARE,1997,1939928
United Arab Emirates,ARE,1998,2095150
United Arab Emirates,ARE,1999,2251752
United Arab Emirates,ARE,2000,2409495
United Arab Emirates,ARE,2001,2568652
United Arab Emirates,ARE,2002,2729628
United Arab Emirates,ARE,2003,2891989
United Arab Emirates,ARE,2004,3054950
United Arab Emirates,ARE,2005,3217660
United Arab Emirates,ARE,2006,3448904
United Arab Emirates,ARE,2007,3852380
United Arab Emirates,ARE,2008,4285207
United Arab Emirates,ARE,2009,4518682
United Arab Emirates,ARE,2010,4627915
United Arab Emirates,ARE,2011,4754179
United Arab Emirates,ARE,2012,4909978
United Arab Emirates,ARE,2013,5108356
United Arab Emirates,ARE,2014,5362725
United Arab Emirates,ARE,2015,5637236
United Arab Emirates,ARE,2016,5856081
United Arab Emirates,ARE,2017,5977216
United Arab Emirates,ARE,2018,6040563
United Arab Emirates,ARE,2019,6050425
United Arab Emirates,ARE,2020,6083277
United Arab Emirates,ARE,2021,6286758
United Arab Emirates,ARE,2022,6565511
United Arab Emirates,ARE,2023,6812252
United Kingdom,GBR,1950,24099876
United Kingdom,GBR,1951,24210725
United Kingdom,GBR,1952,24261447
United Kingdom,GBR,1953,24385643
United Kingdom,GBR,1954,24510690
United Kingdom,GBR,1955,24630369
United Kingdom,GBR,1956,24753904
United Kingdom,GBR,1957,24893434
United Kingdom,GBR,1958,25046604
United Kingdom,GBR,1959,25207489
United Kingdom,GBR,1960,25379674
United Kingdom,GBR,1961,25575993
United Kingdom,GBR,1962,25800930
United Kingdom,GBR,1963,26013750
United Kingdom,GBR,1964,26201763
United Kingdom,GBR,1965,26378629
United Kingdom,GBR,1966,26536703
United Kingdom,GBR,1967,26683036
United Kingdom,GBR,1968,26811136
United Kingdom,GBR,1969,26915769
United Kingdom,GBR,1970,27026057
United Kingdom,GBR,1971,27154558
United Kingdom,GBR,1972,27259732
United Kingdom,GBR,1973,27321184
United Kingdom,GBR,1974,27349514
United Kingdom,GBR,1975,27357976
United Kingdom,GBR,1976,27353409
United Kingdom,GBR,1977,27338247
United Kingdom,GBR,1978,27335438
United Kingdom,GBR,1979,27359672
United Kingdom,GBR,1980,27391940
United Kingdom,GBR,1981,27397182
United Kingdom,GBR,1982,27385036
United Kingdom,GBR,1983,27431047
United Kingdom,GBR,1984,27513248
United Kingdom,GBR,1985,27576015
United Kingdom,GBR,1986,27631800
United Kingdom,GBR,1987,27708391
United Kingdom,GBR,1988,27646989
United Kingdom,GBR,1989,27575965
United Kingdom,GBR,1990,27664157
United Kingdom,GBR,1991,27749337
United Kingdom,GBR,1992,27863348
United Kingdom,GBR,1993,27968593
United Kingdom,GBR,1994,28039745
United Kingdom,GBR,1995,28123606
United Kingdom,GBR,1996,28207269
United Kingdom,GBR,1997,28290245
United Kingdom,GBR,1998,28387846
United Kingdom,GBR,1999,28503855
United Kingdom,GBR,2000,28628837
United Kingdom,GBR,2001,28764280
United Kingdom,GBR,2002,28909403
United Kingdom,GBR,2003,29065909
United Kingdom,GBR,2004,29255353
United Kingdom,GBR,2005,29481315
United Kingdom,GBR,2006,29723954
United Kingdom,GBR,2007,29985218
United Kingdom,GBR,2008,30250595
United Kingdom,GBR,2009,30507994
United Kingdom,GBR,2010,30780556
United Kingdom,GBR,2011,31054231
United Kingdom,GBR,2012,31295124
United Kingdom,GBR,2013,31525045
United Kingdom,GBR,2014,31781471
United Kingdom,GBR,2015,32064101
United Kingdom,GBR,2016,32345733
United Kingdom,GBR,2017,32591479
United Kingdom,GBR,2018,32800272
United Kingdom,GBR,2019,32992983
United Kingdom,GBR,2020,33128764
United Kingdom,GBR,2021,33298153
United Kingdom,GBR,2022,33558257
United Kingdom,GBR,2023,33812597
United States,USA,1950,76584090
United States,USA,1951,77634924
United States,USA,1952,78695244
United States,USA,1953,79779224
United States,USA,1954,80906610
United States,USA,1955,82071569
United States,USA,1956,83255232
United States,USA,1957,84458618
United States,USA,1958,85681482
United States,USA,1959,87033292
United States,USA,1960,88501210
United States,USA,1961,90003741
United States,USA,1962,91507598
United States,USA,1963,92938866
United States,USA,1964,94314189
United States,USA,1965,95605889
United States,USA,1966,96781615
United States,USA,1967,97869014
United States,USA,1968,98896555
United States,USA,1969,99917328
United States,USA,1970,101039891
United States,USA,1971,102281512
United States,USA,1972,103472548
United States,USA,1973,104535429
United States,USA,1974,105552979
United States,USA,1975,106561456
United States,USA,1976,107563932
United States,USA,1977,108594320
United States,USA,1978,109649524
United States,USA,1979,110728564
United States,USA,1980,111868338
United States,USA,1981,113077214
United States,USA,1982,114340788
United States,USA,1983,115628089
United States,USA,1984,116905064
United States,USA,1985,118165093
United States,USA,1986,119380432
United States,USA,1987,120561147
United States,USA,1988,121756581
United States,USA,1989,122974445
United States,USA,1990,124454592
United States,USA,1991,126148548
United States,USA,1992,127823605
United States,USA,1993,129451058
United States,USA,1994,130984227
United States,USA,1995,132463409
United States,USA,1996,133910200
United States,USA,1997,135340314
United States,USA,1998,136804690
United States,USA,1999,138287055
United States,USA,2000,139793345
United States,USA,2001,141301834
United States,USA,2002,142763161
United States,USA,2003,144234114
United States,USA,2004,145730664
United States,USA,2005,147251214
United States,USA,2006,148811481
United States,USA,2007,150417937
United States,USA,2008,152028631
United States,USA,2009,153598880
United States,USA,2010,155157141
United States,USA,2011,156786608
United States,USA,2012,158465876
United States,USA,2013,160131140
United States,USA,2014,161794253
United States,USA,2015,163455406
United States,USA,2016,165136240
United States,USA,2017,166798059
United States,USA,2018,168358717
United States,USA,2019,169847311
United States,USA,2020,170710098
United States,USA,2021,171036804
United States,USA,2022,171672745
United States,USA,2023,172588709
United States Virgin Islands,VIR,1950,13217
United States Virgin Islands,VIR,1951,13534
United States Virgin Islands,VIR,1952,13787
United States Virgin Islands,VIR,1953,14030
United States Virgin Islands,VIR,1954,14303
United States Virgin Islands,VIR,1955,14579
United States Virgin Islands,VIR,1956,14855
United States Virgin Islands,VIR,1957,15135
United States Virgin Islands,VIR,1958,15428
United States Virgin Islands,VIR,1959,15741
United States Virgin Islands,VIR,1960,16282
United States Virgin Islands,VIR,1961,17357
United States Virgin Islands,VIR,1962,18825
United States Virgin Islands,VIR,1963,20406
United States Virgin Islands,VIR,1964,22138
United States Virgin Islands,VIR,1965,23956
United States Virgin Islands,VIR,1966,25696
United States Virgin Islands,VIR,1967,27315
United States Virgin Islands,VIR,1968,28820
United States Virgin Islands,VIR,1969,30209
United States Virgin Islands,VIR,1970,31893
United States Virgin Islands,VIR,1971,33826
United States Virgin Islands,VIR,1972,35634
United States Virgin Islands,VIR,1973,37347
United States Virgin Islands,VIR,1974,38944
United States Virgin Islands,VIR,1975,40378
United States Virgin Islands,VIR,1976,41698
United States Virgin Islands,VIR,1977,42967
United States Virgin Islands,VIR,1978,44173
United States Virgin Islands,VIR,1979,45340
United States Virgin Islands,VIR,1980,46278
United States Virgin Islands,VIR,1981,46888
United States Virgin Islands,VIR,1982,47380
United States Virgin Islands,VIR,1983,47820
United States Virgin Islands,VIR,1984,48220
United States Virgin Islands,VIR,1985,48570
United States Virgin Islands,VIR,1986,48861
United States Virgin Islands,VIR,1987,49075
United States Virgin Islands,VIR,1988,49219
United States Virgin Islands,VIR,1989,49243
United States Virgin Islands,VIR,1990,49447
United States Virgin Islands,VIR,1991,49909
United States Virgin Islands,VIR,1992,50378
United States Virgin Islands,VIR,1993,50782
United States Virgin Islands,VIR,1994,51141
United States Virgin Islands,VIR,1995,51423
United States Virgin Islands,VIR,1996,51664
United States Virgin Islands,VIR,1997,51835
United States Virgin Islands,VIR,1998,51920
United States Virgin Islands,VIR,1999,51918
United States Virgin Islands,VIR,2000,51826
United States Virgin Islands,VIR,2001,51765
United States Virgin Islands,VIR,2002,51743
United States Virgin Islands,VIR,2003,51662
United States Virgin Islands,VIR,2004,51534
United States Virgin Islands,VIR,2005,51456
United States Virgin Islands,VIR,2006,51409
United States Virgin Islands,VIR,2007,51321
United States Virgin Islands,VIR,2008,51186
United States Virgin Islands,VIR,2009,51070
United States Virgin Islands,VIR,2010,50848
United States Virgin Islands,VIR,2011,50437
United States Virgin Islands,VIR,2012,49963
United States Virgin Islands,VIR,2013,49448
United States Virgin Islands,VIR,2014,48910
United States Virgin Islands,VIR,2015,48130
United States Virgin Islands,VIR,2016,47056
United States Virgin Islands,VIR,2017,45880
United States Virgin Islands,VIR,2018,44638
United States Virgin Islands,VIR,2019,43340
United States Virgin Islands,VIR,2020,42492
United States Virgin Islands,VIR,2021,42068
United States Virgin Islands,VIR,2022,41541
United States Virgin Islands,VIR,2023,40981
Uruguay,URY,1950,1130635
Uruguay,URY,1951,1140386
Uruguay,URY,1952,1151500
Uruguay,URY,1953,1163769
Uruguay,URY,1954,1177015
Uruguay,URY,1955,1190999
Uruguay,URY,1956,1205602
Uruguay,URY,1957,1220801
Uruguay,URY,1958,1236379
Uruguay,URY,1959,1252090
Uruguay,URY,1960,1267587
Uruguay,URY,1961,1282741
Uruguay,URY,1962,1297496
Uruguay,URY,1963,1311888
Uruguay,URY,1964,1325652
Uruguay,URY,1965,1338541
Uruguay,URY,1966,1350588
Uruguay,URY,1967,1361637
Uruguay,URY,1968,1371412
Uruguay,URY,1969,1379478
Uruguay,URY,1970,1386058
Uruguay,URY,1971,1391984
Uruguay,URY,1972,1397517
Uruguay,URY,1973,1403037
Uruguay,URY,1974,1409162
Uruguay,URY,1975,1416025
Uruguay,URY,1976,1423736
Uruguay,URY,1977,1431457
Uruguay,URY,1978,1438246
Uruguay,URY,1979,1444005
Uruguay,URY,1980,1448658
Uruguay,URY,1981,1452902
Uruguay,URY,1982,1457676
Uruguay,URY,1983,1463083
Uruguay,URY,1984,1468820
Uruguay,URY,1985,1475030
Uruguay,URY,1986,1482068
Uruguay,URY,1987,1489882
Uruguay,URY,1988,1498165
Uruguay,URY,1989,1506512
Uruguay,URY,1990,1514734
Uruguay,URY,1991,1522870
Uruguay,URY,1992,1530683
Uruguay,URY,1993,1538089
Uruguay,URY,1994,1545357
Uruguay,URY,1995,1552669
Uruguay,URY,1996,1560112
Uruguay,URY,1997,1567669
Uruguay,URY,1998,1574772
Uruguay,URY,1999,1581316
Uruguay,URY,2000,1586633
Uruguay,URY,2001,1589959
Uruguay,URY,2002,1591608
Uruguay,URY,2003,1592128
Uruguay,URY,2004,1592492
Uruguay,URY,2005,1593138
Uruguay,URY,2006,1594295
Uruguay,URY,2007,1596486
Uruguay,URY,2008,1599494
Uruguay,URY,2009,1603082
Uruguay,URY,2010,1607034
Uruguay,URY,2011,1610965
Uruguay,URY,2012,1615243
Uruguay,URY,2013,1620296
Uruguay,URY,2014,1625959
Uruguay,URY,2015,1632053
Uruguay,URY,2016,1638035
Uruguay,URY,2017,1643007
Uruguay,URY,2018,1646170
Uruguay,URY,2019,1647471
Uruguay,URY,2020,1648502
Uruguay,URY,2021,1647435
Uruguay,URY,2022,1644414
Uruguay,URY,2023,1643012
Uzbekistan,UZB,1950,2989070
Uzbekistan,UZB,1951,3062433
Uzbekistan,UZB,1952,3139031
Uzbekistan,UZB,1953,3220805
Uzbekistan,UZB,1954,3307751
Uzbekistan,UZB,1955,3401079
Uzbekistan,UZB,1956,3501448
Uzbekistan,UZB,1957,3608488
Uzbekistan,UZB,1958,3723243
Uzbekistan,UZB,1959,3848331
Uzbekistan,UZB,1960,3987391
Uzbekistan,UZB,1961,4144273
Uzbekistan,UZB,1962,4315362
Uzbekistan,UZB,1963,4492180
Uzbekistan,UZB,1964,4672802
Uzbekistan,UZB,1965,4857894
Uzbekistan,UZB,1966,5044787
Uzbekistan,UZB,1967,5232835
Uzbekistan,UZB,1968,5422469
Uzbekistan,UZB,1969,5611209
Uzbekistan,UZB,1970,5794388
Uzbekistan,UZB,1971,5972469
Uzbekistan,UZB,1972,6153146
Uzbekistan,UZB,1973,6340238
Uzbekistan,UZB,1974,6533591
Uzbekistan,UZB,1975,6732936
Uzbekistan,UZB,1976,6937727
Uzbekistan,UZB,1977,7147713
Uzbekistan,UZB,1978,7356492
Uzbekistan,UZB,1979,7561276
Uzbekistan,UZB,1980,7768842
Uzbekistan,UZB,1981,7981965
Uzbekistan,UZB,1982,8201566
Uzbekistan,UZB,1983,8430412
Uzbekistan,UZB,1984,8671941
Uzbekistan,UZB,1985,8927022
Uzbekistan,UZB,1986,9194589
Uzbekistan,UZB,1987,9469684
Uzbekistan,UZB,1988,9742954
Uzbekistan,UZB,1989,10009011
Uzbekistan,UZB,1990,10260427
Uzbekistan,UZB,1991,10516303
Uzbekistan,UZB,1992,10783373
Uzbekistan,UZB,1993,11039883
Uzbekistan,UZB,1994,11282187
Uzbekistan,UZB,1995,11513369
Uzbekistan,UZB,1996,11733224
Uzbekistan,UZB,1997,11938397
Uzbekistan,UZB,1998,12127917
Uzbekistan,UZB,1999,12299965
Uzbekistan,UZB,2000,12456546
Uzbekistan,UZB,2001,12608800
Uzbekistan,UZB,2002,12764295
Uzbekistan,UZB,2003,12920906
Uzbekistan,UZB,2004,13081221
Uzbekistan,UZB,2005,13246443
Uzbekistan,UZB,2006,13419042
Uzbekistan,UZB,2007,13609362
Uzbekistan,UZB,2008,13821280
Uzbekistan,UZB,2009,14047000
Uzbekistan,UZB,2010,14274247
Uzbekistan,UZB,2011,14497574
Uzbekistan,UZB,2012,14721449
Uzbekistan,UZB,2013,14957334
Uzbekistan,UZB,2014,15212243
Uzbekistan,UZB,2015,15481660
Uzbekistan,UZB,2016,15755844
Uzbekistan,UZB,2017,16029110
Uzbekistan,UZB,2018,16311733
Uzbekistan,UZB,2019,16612452
Uzbekistan,UZB,2020,16928447
Uzbekistan,UZB,2021,17264138
Uzbekistan,UZB,2022,17618713
Uzbekistan,UZB,2023,17982219
Venezuela,VEN,1950,2793438
Venezuela,VEN,1951,2914085
Venezuela,VEN,1952,3037296
Venezuela,VEN,1953,3162874
Venezuela,VEN,1954,3290887
Venezuela,VEN,1955,3421462
Venezuela,VEN,1956,3554893
Venezuela,VEN,1957,3691760
Venezuela,VEN,1958,3832433
Venezuela,VEN,1959,3975537
Venezuela,VEN,1960,4120477
Venezuela,VEN,1961,4267984
Venezuela,VEN,1962,4418085
Venezuela,VEN,1963,4571371
Venezuela,VEN,1964,4728065
Venezuela,VEN,1965,4888019
Venezuela,VEN,1966,5051432
Venezuela,VEN,1967,5218119
Venezuela,VEN,1968,5387446
Venezuela,VEN,1969,5558693
Venezuela,VEN,1970,5732410
Venezuela,VEN,1971,5908913
Venezuela,VEN,1972,6087865
Venezuela,VEN,1973,6269726
Venezuela,VEN,1974,6455140
Venezuela,VEN,1975,6644912
Venezuela,VEN,1976,6839675
Venezuela,VEN,1977,7039417
Venezuela,VEN,1978,7243571
Venezuela,VEN,1979,7451517
Venezuela,VEN,1980,7662042
Venezuela,VEN,1981,7875146
Venezuela,VEN,1982,8091014
Venezuela,VEN,1983,8309793
Venezuela,VEN,1984,8532106
Venezuela,VEN,1985,8757791
Venezuela,VEN,1986,8988555
Venezuela,VEN,1987,9224065
Venezuela,VEN,1988,9461782
Venezuela,VEN,1989,9700228
Venezuela,VEN,1990,9939333
Venezuela,VEN,1991,10178933
Venezuela,VEN,1992,10417209
Venezuela,VEN,1993,10653656
Venezuela,VEN,1994,10888025
Venezuela,VEN,1995,11121306
Venezuela,VEN,1996,11354793
Venezuela,VEN,1997,11589236
Venezuela,VEN,1998,11823433
Venezuela,VEN,1999,12054877
Venezuela,VEN,2000,12282551
Venezuela,VEN,2001,12504485
Venezuela,VEN,2002,12727313
Venezuela,VEN,2003,12951180
Venezuela,VEN,2004,13170333
Venezuela,VEN,2005,13388133
Venezuela,VEN,2006,13601911
Venezuela,VEN,2007,13807093
Venezuela,VEN,2008,14000234
Venezuela,VEN,2009,14182562
Venezuela,VEN,2010,14361203
Venezuela,VEN,2011,14538291
Venezuela,VEN,2012,14712917
Venezuela,VEN,2013,14883008
Venezuela,VEN,2014,15044707
Venezuela,VEN,2015,15195271
Venezuela,VEN,2016,15280473
Venezuela,VEN,2017,15168918
Venezuela,VEN,2018,14780956
Venezuela,VEN,2019,14338764
Venezuela,VEN,2020,14083720
Venezuela,VEN,2021,13972117
Venezuela,VEN,2022,13952027
Venezuela,VEN,2023,13988507
Vietnam,VNM,1950,12406964
Vietnam,VNM,1951,12637022
Vietnam,VNM,1952,12889065
Vietnam,VNM,1953,13176890
Vietnam,VNM,1954,13500379
Vietnam,VNM,1955,13868454
Vietnam,VNM,1956,14247372
Vietnam,VNM,1957,14664635
Vietnam,VNM,1958,15118037
Vietnam,VNM,1959,15582598
Vietnam,VNM,1960,16056211
Vietnam,VNM,1961,16493344
Vietnam,VNM,1962,16930219
Vietnam,VNM,1963,17404917
Vietnam,VNM,1964,17873685
Vietnam,VNM,1965,18328501
Vietnam,VNM,1966,18763172
Vietnam,VNM,1967,19183351
Vietnam,VNM,1968,19580329
Vietnam,VNM,1969,19977043
Vietnam,VNM,1970,20398962
Vietnam,VNM,1971,20861550
Vietnam,VNM,1972,21320297
Vietnam,VNM,1973,21778404
Vietnam,VNM,1974,22251394
Vietnam,VNM,1975,22765263
Vietnam,VNM,1976,23358407
Vietnam,VNM,1977,23987236
Vietnam,VNM,1978,24628039
Vietnam,VNM,1979,25185744
Vietnam,VNM,1980,25729089
Vietnam,VNM,1981,26332680
Vietnam,VNM,1982,26948164
Vietnam,VNM,1983,27593908
Vietnam,VNM,1984,28263567
Vietnam,VNM,1985,28924632
Vietnam,VNM,1986,29545191
Vietnam,VNM,1987,30140064
Vietnam,VNM,1988,30752338
Vietnam,VNM,1989,31390955
Vietnam,VNM,1990,32058320
Vietnam,VNM,1991,32742444
Vietnam,VNM,1992,33417567
Vietnam,VNM,1993,34072855
Vietnam,VNM,1994,34701260
Vietnam,VNM,1995,35294727
Vietnam,VNM,1996,35841844
Vietnam,VNM,1997,36376457
Vietnam,VNM,1998,36920861
Vietnam,VNM,1999,37413677
Vietnam,VNM,2000,37825059
Vietnam,VNM,2001,38200917
Vietnam,VNM,2002,38564489
Vietnam,VNM,2003,38909997
Vietnam,VNM,2004,39248557
Vietnam,VNM,2005,39579830
Vietnam,VNM,2006,40060783
Vietnam,VNM,2007,40724336
Vietnam,VNM,2008,41427395
Vietnam,VNM,2009,42038252
Vietnam,VNM,2010,42542736
Vietnam,VNM,2011,43057884
Vietnam,VNM,2012,43590823
Vietnam,VNM,2013,44138299
Vietnam,VNM,2014,44708463
Vietnam,VNM,2015,45295953
Vietnam,VNM,2016,45915272
Vietnam,VNM,2017,46540600
Vietnam,VNM,2018,47089690
Vietnam,VNM,2019,47563531
Vietnam,VNM,2020,48017583
Vietnam,VNM,2021,48448492
Vietnam,VNM,2022,48821207
Vietnam,VNM,2023,49150967
